name,smiles,prediction
2089,CCCN[C@H]1CCc2nc(N)sc2C1.Cl.Cl,4.546807641781628
2090,CC1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1.O,5.280887290181914
2091,COc1cc(O)c(C(=O)Nc2nc(C(=O)NCCN(C(C)C)C(C)C)cs2)cc1OC,4.748809971472866
2092,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1.O,5.041189945678111
2093,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,4.924970097323245
2094,CN1CC(O)C2=C/C(=N/NC(N)=O)C(=O)C=C21,4.362890539779597
2095,COCC(=O)Nc1cc(Sc2ccccc2)ccc1N=C(NC(=O)OC)NC(=O)OC,5.205962887210287
2096,O=C(Nc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1)c1cc(I)cc(I)c1O,4.871060372058912
2097,C[n+]1ccccc1/C=N/O.[I-],4.528027526596819
2098,CCC(=O)O.CCC(=O)O.O=C(Nc1cccc(C2=NCCN2)c1)Nc1cccc(C2=NCCN2)c1,5.2855737249110994
2099,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO,5.257392489653061
2100,CC(C)C(Br)C(=O)NC(N)=O,4.353174514651238
2101,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,4.523869526683443
2102,Cl[Mn]Cl,4.344225575039589
2103,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/C(F)(F)COc1ccccc1,4.981503214033985
2104,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,5.590512964291975
2105,CCCCCCCCC(=O)O,4.625758555089167
2106,C=CC(C)(O)CCC=C(C)C,4.227667973484399
2108,O=C(O[Na])O[Na],4.278386097569475
2109,CCCCCCCCCCCCN1CCCCCC1=O,5.451114090034745
2110,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccn[nH]2)c1,4.947677622213661
2111,CC[C@H](Nc1ncnc2[nH]cnc12)c1oc2ccccc2c(=O)c1-c1cccc(F)c1,5.771987066532512
2112,CC1(C)Cc2c(sc(NC(=O)c3cc[nH]n3)c2C(N)=O)C(C)(C)O1,5.308624549358207
2113,CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1.CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1.O=S(=O)(O)c1cccc2c(S(=O)(=O)O)cccc12,5.448385808984758
2114,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1.Cl,4.54528318173549
2115,Nc1ccncc1,4.269185801658804
2116,C[N+](C)(C)CCOP(=O)([O-])OC[C@H](O)CO,4.422020946849603
2117,Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,5.168522093343439
2118,Cc1ccccc1OCC(O)CO,4.457667935534836
2119,CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21.Cl,4.722758219164893
2120,C=C[C@]1(C)C[C@@H](OC(=O)CSCCN(CC)CC)[C@@]2(C)[C@H](C)CC[C@@]3(CCC(=O)[C@@H]23)[C@@H](C)[C@@H]1O,5.790533635166058
2121,COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC.Cl,4.576847797111197
2122,Cc1c(Cl)cccc1Nc1ncccc1C(=O)O,5.0149569183748195
2123,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,4.979602021505135
2124,NCc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12,5.289893958293545
2125,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O,5.279668886094129
2126,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1.[Na+].[Na+],4.857944993420455
2127,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O.Cl,5.6392364546193505
2128,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c([O-])c(=O)n2C)o1.[K+],4.839013409729951
2129,COc1ccc2cc(C(=O)O)ccc2c1,4.796707688137168
2130,COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@@H]2CC[C@@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)C,4.714529719468828
2131,Cc1cnc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5c5ccccc45)CN3C2=O)cn1,4.877553469551405
2132,CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(=O)O,4.512410235006342
2133,COS(=O)(=O)[O-].C[n+]1c2ccccc2nc2ccccc21,4.789938278391773
2134,C[C@@H]1O[C@@H]1P(=O)([O-])[O-].[Na+].[Na+],4.374254451077784
2135,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,4.799444099406177
2136,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O.NC(CO)(CO)CO,5.634601521761015
2137,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CS/C(=N/C(C)C)NC(C)C)[C@H]2SC1,4.883769256997917
2138,Cl.O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,5.443294320178127
2139,COC(=O)c1cc(OC)c2c(c1-c1c(C(=O)OC)cc(OC)c3c1OCO3)OCO2,5.045968389075329
2140,CCC(C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,4.565035675765275
2141,Cc1ncc(CO)c(CO)c1O.O=C1CC[C@@H](C(=O)O)N1,5.250419951345181
2142,NC(=O)CN1CC(c2ccccc2)CC1=O,4.28693688499648
2143,O=C(CS(=O)C(c1ccccc1)c1ccccc1)NO,4.201416188466611
2144,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,4.624964315011622
2145,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O.N#CS,4.48463417754993
2146,N=c1cc(N2CCCCC2)nc(N)n1OS(=O)(=O)O,4.871001579486535
2147,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],4.6962177866179875
2148,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@]21CCC(=O)O1,4.571491789794987
2149,O.OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,4.840309855387581
2151,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,4.6444442437409155
2152,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,4.9806423286172326
2153,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC.Cl,4.737208254578221
2154,CC(N)C12CC3CC(CC(C3)C1)C2.Cl,4.318977325917954
2155,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,4.7379376356143705
2156,CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,5.723431796771038
2157,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1.O=P(O)(O)O,4.954629845752333
2158,O=C([O-])/C=C/c1ccc(Cn2ccnc2)cc1.[Na+],4.5490853794309825
2159,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,5.047026508511738
2160,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,4.901990371868207
2161,CC[C@@H]1OC(=O)[C@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@@H](C)[C@H]2N(CCCCn3cc(-c4cccc(N)c4)nn3)C(=O)O[C@]12C,4.644720345265197
2162,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,4.676991163687525
2163,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1.Cl,6.89853482734812
2164,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,5.436007164503453
2165,C=C1[C@@H](n2cnc3c(=O)nc(N)[nH]c32)C[C@H](O)[C@H]1CO,4.668372372507765
2166,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1,4.9815828927683174
2167,CCCCOC(=O)c1ccccc1Nc1cccc(C(F)(F)F)c1,4.684780171554356
2168,CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1.Cl,5.217972677753149
2169,O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2,5.209556217634706
2170,O=C(Cn1cnnn1)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nncs3)CS[C@H]12,5.23758769937
2171,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,4.762264338951153
2172,O=C1C(N(CO)C(=O)NCO)N(CO)C(=O)N1CO,4.83993334429266
2173,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1.Cl,4.73007197858341
2174,CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1.Cl.O,4.765697092710596
2175,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1.O,4.441954018810687
2176,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O.O,4.73523530574837
2177,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O.O.O.O,5.268802116531804
2178,Cc1ccc(S(=O)(=O)O)cc1.NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1.O,4.7524785758571895
2179,O=C(Cn1cnnn1)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nncs3)CS[C@H]12.[Na+],5.156531034798592
2180,CC1(C)S[C@@H]2[C@H](NC(=O)C(c3ccccc3)S(=O)(=O)[O-])C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+],4.489892866919421
2181,COc1cc(C(=O)O)ccc1O,4.80082522429325
2182,C=CC(C)(O)CC/C=C(\C)CCC=C(C)C,4.490260354641853
2183,CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1.Cl.O,4.75431045525702
2184,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1.Cl.O,4.767039989321063
2185,Cl.Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,4.810141439434133
2186,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2.Cl,4.9914058975458016
2187,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,5.078728987852587
2188,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,5.290919185147997
2189,CNCCc1ccccn1.CS(=O)(=O)O.CS(=O)(=O)O,4.691925121993696
2190,NC12CC3CC(CC(C3)C1)C2,4.277285727931567
2191,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1,4.779882528286073
2192,Nc1ccc(O)cc1,4.3820139462911865
2193,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.CCN(CC)CCOC(=O)c1ccc(N)cc1.O,5.180202642396777
2194,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ccnc2cc1OCC1(N)CC1.Cl.Cl,5.366081961020091
2195,Cn1cc(-c2cc(Oc3cc(F)c(NC(=O)C4(C(=O)Nc5ccccc5)CC4)cc3F)ccn2)cn1,5.495555484414357
2196,COCCNc1cc(NC(=O)N2CCCc3cc(CN4CCN(C)CC4=O)c(C=O)nc32)ncc1C#N,4.961605568298184
2197,O=Cc1ccc(CO)o1,4.322335409286136
2198,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@]1(O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,5.17926894455085
2199,CN1[C@H](C[C@H](O)c2ccccc2)CCC[C@@H]1CC(=O)c1ccccc1.Cl,5.104179061653268
2200,O=C1c2c(O)cccc2Cc2cccc(O)c21,4.7089934623044645
2201,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@@H]21.[Na+],4.828012826463535
2202,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C,4.585374792710596
2203,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12.O.O.O,5.215535205923587
2204,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@H]12.[Na+],4.871272991075493
2205,CC(C)c1cc2c(cc1S(=O)(=O)[O-])[C@@]1(C)CCC[C@@](C)(C(=O)O)[C@@H]1CC2.[Na+],4.511116782134083
2206,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C)CS[C@H]12)c1csc(N)n1.Cl,4.517996168171155
2207,OB1OCc2cc(F)ccc21,4.431129345932716
2209,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1.CS(=O)(=O)O,8.238044447409065
2210,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,4.8187338280294725
2211,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,4.866700628453065
2212,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,5.18008767419966
2213,CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1,4.683874366040893
2214,Cc1cc(S(=O)(=O)[O-])c2c(C)ccc(C(C)C)cc1-2.[Na+],4.688181765597964
2215,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],4.4382885724851935
2216,CN1C(=O)/C(=C2/C(=O)Nc3ccccc32)c2ccccc21,4.781490084286528
2217,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)CCC(=O)O,5.025859707436181
2218,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,5.206997322777591
2219,Cc1cc(CC(C)CC(C)(C)C)n(O)c(=O)c1.NCCO,4.369094071516228
2220,CCS(=O)(=O)O.COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,5.566177025822318
2221,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1.O=C(O)/C=C\C(=O)O,6.450845482867464
2222,N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1,4.71630958707604
2223,CC(COc1ccccc1Cc1ccccc1)N1CCCCC1.O=P(O)(O)O,4.644101849977149
2224,CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1,4.95010374909412
2225,CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2,4.327962369697609
2226,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1.Cl,5.326439920635943
2227,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,4.67437734581768
2228,Clc1ccc2c(N3CCN(CCCN4CCN(c5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1.O=P(O)(O)O,5.846192055666158
2229,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,5.082440766677022
2230,O=C(O)CCCNC(=O)c1cccnc1,4.775880521891342
2231,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,5.022216882635883
2232,CCCCCCCC/C=C\CCCCCCCC(=O)OCC,5.060959439759214
2233,OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,4.835908159776732
2234,CCCCOC(=O)c1ccccc1C(=O)OCCCC,4.9629876080740605
2235,COC(=O)c1ccccc1C(=O)OC,4.468676899024572
2236,O=CO,4.186756662701235
2237,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1.[Na+].[Na+].[Na+],4.627489085074497
2238,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12.O=C(O)/C=C\C(=O)O,5.152054603843601
2239,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,5.448038592347853
2240,C=CC(=C)C,4.187077930346513
2241,O=C([O-])CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1.[Na+],4.605959767267025
2242,CC(C)C12CCC(C)(CC1)O2,4.251280538430414
2243,CNC(=O)Oc1cccc2ccccc12,4.521704492268723
2244,CN(C)CCCN1c2ccccc2Sc2ccccc21.Cl,4.864392725255472
2245,COCCc1ccc(OCC(O)CNC(C)C)cc1,4.698275692345051
2246,O=C([O-])CCC(=O)[O-].[Na+].[Na+],4.312802342483728
2247,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12.Cl.Cl.O.O,5.032813162249877
2248,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.O=S(=O)([O-])O,4.91974880309961
2249,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3.[Cl-],4.846317330961648
2250,O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,4.997083712160837
2251,C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3C=C[C@]35OC[C@@]6(CCC(C)(C)C[C@H]63)[C@H](O)C[C@]54C)[C@]2(C)CO)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,4.762383282615444
2252,COc1cccc(OC)c1C(=O)OCc1cc(O)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,5.086444826472558
2253,OCC1=C[C@@H](O)[C@@H]2C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]12,5.0004230904619735
2254,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](/N=C/N3CCCCCC3)[C@H]2SC1(C)C.Cl,4.529943952857378
2255,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2.[Br-],4.89611285636434
2256,CNCCCN1c2ccccc2CCc2ccccc21.Cl,4.50455508459722
2257,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,4.402011854572448
2258,N=C(N)NCCN1CCCCCCC1.O=S(=O)(O)O,4.7655571728238115
2259,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,4.877499097019932
2260,Cl[La](Cl)Cl.O.O.O.O.O.O.O,4.406472010228294
2261,Cl.Cl.Cl.Cl.NCCCNCCCCNCCCN,4.70690145970023
2262,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,4.997519076873559
2263,CC(=O)c1ccccc1,4.241609065037471
2264,CC(C)=CCC/C(C)=C/CO,4.34623716516972
2265,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,4.819039778513114
2266,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)c1c[nH]c3ccccc13)C2,5.177170563769026
2267,Cc1ncc([N+](=O)[O-])n1C,4.5868298715640865
2268,O.c1cnc2c(c1)ccc1cccnc12,4.920726517291538
2269,O=C[C@H](O)[C@H](O)[C@H](O)CO,4.289427343337675
2270,NC(CO)C(=O)O,4.27125632574897
2271,Cl.NO,4.23668376874542
2272,N=C(N)NCCCC(N)C(=O)O,4.445040385213277
2273,Cc1cccc(C)c1N(CC(=O)Nc1ccc(-c2ncon2)cc1)C(=O)C1CCS(=O)(=O)CC1,4.877934708667242
2274,C[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]2O)[C@@H](N)C[C@@H]1NC(=N)C(=O)O.Cl,4.970605752940168
2275,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,4.862209450277257
2276,CC(C)(N)CO.Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,4.508060169241178
2277,C1CCN2C[C@@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]2C1.O.O.O.O.O.O=S(=O)(O)O,5.296559157404371
2278,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-].[Na+],4.286717878630501
2279,OCc1ccccc1O,4.493420993869705
2280,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1.C[C@H](O)CO.O,5.2776500429077355
2281,CN1C(=O)OC(C)(C)C1=O,4.225602108193597
2282,COc1ccccc1,4.281388103476871
2283,NC(=O)C[C@H](N)C(=O)O,4.290374529755432
2284,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2C[C@@H](C)C[C@@H](C)C2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC.O=P(O)(O)O,4.562468554896187
2286,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,4.614678949932028
2287,CC(=O)OC/C=C/c1ccccc1,4.416638013414886
2288,CC(C)=CCCC(C)CC=O,4.273090013555432
2289,CN(CC(=O)O)C(=N)N,4.46388938947797
2290,C=C1C2CCC(C2)C1(C)C,4.29813883461034
2291,CC1=CC[C@@H](C(C)(C)O)CC1,4.198718590573803
2292,CC1=CC[C@H]2C[C@@H]1C2(C)C,4.181027963831108
2293,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,4.412990451868797
2294,Cc1ccc(C(C)C)cc1,4.294234347556232
2295,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O.[Na+],4.841360912566696
2296,C=C1[C@H]2CC[C@@H]3[C@H]2C(C)(C)CCC[C@]13C,4.466815531328802
2297,O=C(O)CNC(=O)c1ccccc1,4.373446174893887
2298,CC(C)[C@H](N)C(=O)O,4.231192194090026
2299,O=C(O)[C@@H]1CCCN1,4.260325313594786
2300,NCCCC[C@H](N)C(=O)O,4.2999322534091995
2301,C[C@H](N)C(=O)O,4.213033595094501
2302,N[C@@H](CC(=O)O)C(=O)O,4.345070808294492
2303,CSCC[C@H](N)C(=O)O,4.288132818281589
2304,N=C(N)NCCC[C@H](N)C(=O)O,4.445040385213277
2305,N[C@@H](CS)C(=O)O,4.18854026801711
2306,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,4.800977956565932
2307,CSCC1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)O1,4.81477251375229
2308,O.O.O.O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,5.459201080344911
2309,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1.Cl,4.994574716260665
2310,CS(=O)(=O)O.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,5.237007726612983
2311,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O.CS(=O)(=O)O,5.111402829560227
2312,CO[C@H]1C[C@H](O[C@@H]2/C(C)=C/C[C@@H]3C[C@@H](C[C@]4(CC[C@H](C)[C@@H](C5CCCCC5)O4)O3)OC(=O)[C@@H]3C=C(C)/C(=N\O)[C@H]4OC/C(=C\C=C\[C@@H]2C)[C@@]34O)O[C@@H](C)[C@@H]1O,4.6659315009228255
2313,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1.Cl,4.82470345100473
