smiles,name
N12[C@@H]([C@@H](C2=O)N)SC([C@@H]1C(=O)O)(C)C,2133
c12c(nc3c([n+]1C)cccc3)cccc2.S(=O)(=O)(OC)[O-],2134
P(=O)([C@@H]1[C@@H](O1)C)([O-])[O-].[Na+].[Na+],2135
c12c(c(=O)c(cn1CC)C(=O)O)cnc(n2)N1CCNCC1,2136
[C@H]1([C@H]([C@@H](C[C@@H]1O)O)/C=C/[C@H](CCCCC)O)C/C=C\\CCCC(=O)O.C(CO)(CO)(CO)N,2137
N12[C@@H]([C@@H](C2=O)NC(=O)CS/C(=N/C(C)C)/NC(C)C)SCC(=C1C(=O)O)COC(=O)C,2138
c1(c2c(sn1)cccc2)N1CCN(CC1)CCCCN1C(=O)[C@H]2[C@@H](C1=O)CCCC2.Cl,2139
c1(c2c3c(c(cc2C(=O)OC)OC)OCO3)c2c(c(cc1C(=O)OC)OC)OCO2,2140
[C@@]12(C[C@@H]3C[C@H](O1)C/C=C(/[C@@H](O[C@H]1C[C@@H]([C@H]([C@@H](O1)C)O[C@H]1C[C@@H]([C@H]([C@@H](O1)C)O)OC)OC)[C@H](/C=C/C=C\\1/[C@]4([C@H](C(=O)O3)C=C([C@H]([C@H]4OC1)O)C)O)C)\\C)O[C@@H]([C@H](C=C2)C)C(CC)C,2141
c1(c(c(ncc1CO)C)O)CO.N1C(=O)CC[C@H]1C(=O)O,2142
C1(c2ccccc2)CN(C(=O)C1)CC(=O)N,2143
C(c1ccccc1)(c1ccccc1)S(=O)CC(=O)NO,2144
[C@@H]12[C@@H]([C@@]3(C(=CC(=O)C=C3)CC2)C)CC[C@]2([C@H]1CC[C@@H]2O)C,2145
[C@H]1([C@H]([C@H](O[C@H]2C[C@]([C@H]([C@@H](O2)C)O)(OC)C)[C@H](C(=O)O[C@@H]([C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]1(C)O)C)C)O)(C)O)CC)C)C)O[C@H]1[C@@H]([C@H](C[C@H](O1)C)N(C)C)O.C(#N)S,2146
n1(c(=N)cc(nc1N)N1CCCCC1)OS(=O)(=O)O,2147
[C@H]12[C@@H]([C@H](CO2)O[N+](=O)[O-])OC[C@H]1O[N+](=O)[O-],2148
[C@@]12([C@@]3([C@@H](CC1)[C@H]1[C@H](CC3)[C@@]3(C(=CC(=O)CC3)C=C1)C)C)OC(=O)CC2,2149
OC[C@H](O)[C@@H](O)[C@H](O[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@H](O1)CO)[C@H](O)CO.O,2150
"b""n1(c2c(nc1)c(ncn2)N)[C@@H]1O[C@@H]([C@H]([C@H]1O)O)COP(=O)(O)O.O",2151
C(=O)c1c(COP(=O)(O)O)cnc(C)c1O,2152
CS(=O)(=O)Nc1ccc2c(c1)ccc(c1cc(n3c(=O)[nH]c(=O)cc3)cc(C(C)(C)C)c1OC)c2,2153
c1(cc(c(c(c1)OC)OC)OC)C(=O)NCc1ccc(cc1)OCCN(C)C.Cl,2154
C1C2CC3CC1CC(C2)(C3)C(N)C.Cl,2155
c12c(n(cn2)[C@@H]2C[C@@H](C=C2)CO)nc(nc1NC1CC1)N,2156
c1(N(CC(CN(c2c(c(c(c(c2I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)C)O)C(=O)C)c(c(c(c(c1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I,2157
n1cnc(c2c1[nH]cc2)c1cnn(c1)[C@@H](C1CCCC1)CC#N.P(=O)(O)(O)O,2158
[Na+].C(=O)(/C=C/c1ccc(cc1)Cn1cncc1)[O-],2159
c1(c(cc(c(c1)Cl)N)OC)C(=O)N[C@@H]1[C@@H](CN(CC1)CCCOc1ccc(cc1)F)OC,2160
C1(C(CN(C1=O)CC)CCN1CCOCC1)(c1ccccc1)c1ccccc1,2161
[C@@H]1(C(=O)[C@@](C(=O)O[C@H]([C@@]2([C@@H]([C@@H](C(=O)[C@@H](C[C@]([C@@H]1O[C@H]1[C@@H]([C@H](C[C@H](O1)C)N(C)C)O)(OC)C)C)C)N(C(=O)O2)CCCCn1cc(nn1)c1cccc(c1)N)C)CC)(C)F)C,2162
C(c1ccccc1)(c1ccccn1)(CCN(C(C)C)C(C)C)C(=O)N,2163
c12c(Nc3cc(c(cc3)F)Cl)ncnc1cc(c(c2)OCCCN1CCOCC1)OC.Cl,2164
C1(=C(CCCC1(C)C)C)/C=C/C(=C/C=C/C(=C/C(=O)Nc1ccc(cc1)O)/C)/C,2165
n1(c2c(nc1)c(=O)nc([nH]2)N)[C@@H]1C(=C)[C@@H]([C@H](C1)O)CO,2166
S(=O)(=O)(N(C[C@H]([C@@H](NC(=O)O[C@@H]1[C@H]2[C@@H](OC1)OCC2)Cc1ccccc1)O)CC(C)C)c1ccc(N)cc1,2167
c1(c(C(=O)OCCCC)cccc1)Nc1cc(ccc1)C(F)(F)F,2168
C(c1ccccc1)(c1ccccc1)CCNC(c1ccccc1)C.Cl,2169
c12c(n(c3c1cccc3)CCC(=O)O)CC[C@H](C2)NS(=O)(=O)c1ccc(cc1)F,2170
N12[C@@H]([C@@H](C2=O)NC(=O)Cn2cnnn2)SCC(=C1C(=O)O)CSc1nncs1,2171
c1(S(=O)(=O)Nc2cc(nc(n2)C)C)ccc(cc1)N,2172
C1(N(C(=O)N(C1=O)CO)CO)N(C(=O)NCO)CO,2173
N(C(=O)NCc1c(nc(nc1)C)N)(N=O)CCCl.Cl,2174
[C@H]1([C@H](NC(=O)[C@@H]2C[C@H](CN2C)CCC)[C@@H](C)O)O[C@@H]([C@@H]([C@H]([C@H]1O)O)O)SC.O.Cl,2175
N12[C@@H]([C@@H](C1=O)NC(=O)[C@@H](C1=CCC=CC1)N)SCC(=C2C(=O)O)C.O,2176
n1(c2c(nc1)c(ncn2)N)[C@@H]1O[C@@H]([C@H]([C@@H]1O)O)CO.O,2177
O=C([C@H]1C(C)(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N12)O.O.O.O,2178
c12n(c3c(cc(cc3)F)F)cc(c(=O)c1cc(c(n2)N1CC(CC1)N)F)C(=O)O.c1c(ccc(c1)C)S(=O)(=O)O.O,2179
[Na+].N12C(=C(CS[C@@H]1[C@@H](C2=O)NC(=O)Cn1nnnc1)CSc1scnn1)C(=O)[O-],2180
N12[C@@H]([C@@H](C2=O)NC(=O)C(c2ccccc2)S(=O)(=O)[O-])SC([C@@H]1C(=O)[O-])(C)C.[Na+].[Na+],2181
c1(cc(ccc1O)C(=O)O)OC,2182
C(CC/C=C(/CCC=C(C)C)\\C)(C=C)(C)O,2183
[C@@H]1(O[C@@H]([C@@H]([C@H]([C@H]1O)O)O)SC)[C@H](NC(=O)[C@H]1N(C[C@@H](C1)CCC)C)[C@@H](Cl)C.Cl.O,2184
C(=C\\CN1CCCC1)(\\c1ccc(cc1)C)/c1ccccn1.Cl.O,2185
C(c1ccc(cc1)Cl)(c1ccccc1)OCCN1CCCCC1.Cl,2186
c12c([nH]c(c1CC)C)CCC(C2=O)CN1CCOCC1.Cl,2187
c1(C(Cn2ccnc2)OCc2ccc(cc2)Cl)c(cc(cc1)Cl)Cl,2188
c1(CC(C(=O)O)CC)c(c(c(cc1I)I)N)I,2189
c1(ccccn1)CCNC.S(=O)(=O)(C)O.S(=O)(=O)(C)O,2190
C12(CC3CC(C1)CC(C2)C3)N,2191
C1[C@H](OC(=O)C)CC2=CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]3[C@@]2(C)C1,2192
c1(ccc(cc1)O)N,2193
N12[C@H](C(S[C@@H]1[C@@H](C2=O)NC(=O)Cc1ccccc1)(C)C)C(=O)O.C(=O)(c1ccc(cc1)N)OCCN(CC)CC.O,2194
c1(c(cc2c(c1)c(ccn2)Oc1c(c2c(cc1)[nH]c(c2)C)F)OCC1(CC1)N)OC.Cl.Cl,2195
n1c(cc(cc1)Oc1cc(c(cc1F)NC(=O)C1(C(=O)Nc2ccccc2)CC1)F)c1cn(nc1)C,2196
c1(cc2c(nc1C=O)N(CCC2)C(=O)Nc1cc(c(cn1)C#N)NCCOC)CN1CCN(CC1=O)C,2197
c1(oc(cc1)C=O)CO,2198
[C@]123[C@H]([C@]4([C@H](CC3)[C@@](CCC4)(C(=O)O[C@@H]3O[C@@H]([C@H]([C@@H]([C@H]3O)O)O)CO)C)C)CC[C@](C1)(C(=C)C2)O[C@@H]1[C@H](O[C@@H]2O[C@@H]([C@H]([C@@H]([C@H]2O)O)O)CO)[C@H]([C@@H]([C@H](O1)CO)O)O,2199
[C@@H]1(N([C@@H](CC(=O)c2ccccc2)CCC1)C)C[C@@H](c1ccccc1)O.Cl,2200
c12c(Cc3c(C1=O)c(ccc3)O)cccc2O,2201
[C@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)[O-])(NC(=O)Cc1cccs1)OC.[Na+],2202
c12c(nc([nH]1)S(=O)Cc1c(c(ccn1)OCCCOC)C)cccc2,2203
N12[C@@H]([C@H](C2=O)[C@@H](C)O)[C@H](C(=C1C(=O)O)S[C@H]1C[C@H](NC1)C(=O)N(C)C)C.O.O.O,2204
N12[C@@H]([C@@H](C2=O)NC(=O)c2c(c3c(cccc3Cl)F)noc2C)SC([C@@H]1C(=O)[O-])(C)C.[Na+],2205
[C@]12(c3c(cc(c(c3)S(=O)(=O)[O-])C(C)C)CC[C@H]1[C@@](CCC2)(C(=O)O)C)C.[Na+],2206
N12[C@@H]([C@@H](C2=O)NC(=O)/C(=N\\OC)/c2nc(sc2)N)SCC(=C1C(=O)OCOC(=O)C(C)(C)C)C.Cl,2207
O1B(c2c(C1)cc(cc2)F)O,2208
*,2209
c1ccc(c(S(=O)(=O)Nc2cccc(c2F)c2c(sc(n2)C(C)(C)C)c2ccnc(n2)N)c1F)F.CS(=O)(=O)O,2210
c1(sccc1)[C@@H](Oc1c2c(ccc1)cccc2)CCNC,2211
n1c(nc(c(c1C(C)C)/C=C/[C@@H](O)C[C@H](CC(=O)O)O)c1ccc(cc1)F)N(S(=O)(=O)C)C,2212
C(=O)(CCCCCCNC1c2c(N(S(=O)(=O)c3c1ccc(c3)Cl)C)cccc2)O,2213
c1(ccc(cc1)OC)/C=C/C(=O)OCC(CCCC)CC,2214
c12c(c(cc1S(=O)(=O)[O-])C)cc(ccc2C)C(C)C.[Na+],2215
C1(=O)C(C(=O)CCC1)C(=O)c1c(cc(cc1)C(F)(F)F)[N+](=O)[O-],2216
C\\1(=C/2\\C(=O)Nc3c2cccc3)/C(=O)N(c2c1cccc2)C,2217
c1(ccc(cc1)CCOC)OCC(CNC(C)C)O.C(CC(=O)O)C(=O)O.c1(ccc(cc1)CCOC)OCC(CNC(C)C)O,2218
OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@@]3(CO)[C@@H](O)[C@H](O)[C@@H](CO)O3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,2219
c1(n(c(=O)cc(c1)C)O)CC(CC(C)(C)C)C.C(CO)N,2220
N1C(=O)/C(=C(/c2ccccc2)\\Nc2ccc(cc2)N(C(=O)CN2CCN(CC2)C)C)/c2ccc(cc12)C(=O)OC.C(C)S(=O)(=O)O,2221
n1cnc(c2cc(c(cc12)OCCCN1CCCC1)OC)Oc1c(c2cc([nH]c2cc1)C)F.C(=C\\C(=O)O)\\C(=O)O,2222
C(=O)(c1cccnc1NCc1ccncc1)Nc1ccc(cc1)C1(CCCC1)C#N,2223
c1(c(OCC(N2CCCCC2)C)cccc1)Cc1ccccc1.P(=O)(O)(O)O,2224
C(=O)(Nc1c(cccc1)c1ccccc1)OC1CCN(CC1)CCN(C)C(=O)c1ccc(cc1)CN1CCC(CC1)C(=O)N,2225
c12c(ccc(c1)/C=C/C(C(C)(C)C)O)OCO2,2226
C1CCn2c(C1)nnc2CCN1CCN(CC1)c1ccccc1C.Cl,2227
N12C(=O)[C@H]([C@H]1SCC(=C2C(=O)OC(OC(=O)OC(C)C)C)COC)NC(=O)/C(=N\\OC)/c1nc(sc1)N,2228
c1(c2c(cc(cc2)Cl)ncc1)N1CCN(CC1)CCCN1CCN(CC1)c1c2c(cc(cc2)Cl)ncc1.OP(=O)(O)O,2229
C(Sc1c(cccc1Cl)Cl)(Cn1ccnc1)CCc1ccc(cc1)Cl,2230
c1(C(=O)NCCCC(=O)O)cccnc1,2231
n1(c2c(cc(cc2Cl)C(F)(F)F)Cl)c(c(c(n1)C#N)S(=O)C(F)(F)F)N,2232
C(CCCCC/C=C\\CCCCCCCC)CC(=O)OCC,2233
[C@@H]1(O[C@@H]([C@@H]([C@H](CO)O)O)[C@@H](CO)O)O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO,2234
c1(c(C(=O)OCCCC)cccc1)C(=O)OCCCC,2235
c1(c(C(=O)OC)cccc1)C(=O)OC,2236
C(=O)O,2237
[C@@H]1(n2c(=O)[nH]c(=O)cc2)O[C@@H]([C@H]([C@H]1O)O)COP(=O)(OP(=O)(OP(=O)(O)[O-])[O-])[O-].[Na+].[Na+].[Na+],2238
c1(/C=N/NC(=N)NCCCCC)c2c([nH]c1)ccc(c2)OC.C(=C\\C(=O)O)\\C(=O)O,2239
C(CCCC(CCCCC(CCCC(CCCC(C)C)C)C)C)(CCCC(C)C)C,2240
C(=C)(C=C)C,2241
[C@@H]([C@@H](c1ccc(cc1)[N+](=O)[O-])O)(NC(=O)C(Cl)Cl)COC(=O)CCC(=O)[O-].[Na+],2242
[C@@]12(O[C@](CC1)(CC2)C)C(C)C,2243
c12c(OC(=O)NC)cccc1cccc2,2244
N1(c2c(Sc3c1cccc3)cccc2)CCCN(C)C.Cl,2245
COCCc1ccc(OCC(O)CNC(C)C)cc1,2246
C(=O)(CCC(=O)[O-])[O-].[Na+].[Na+],2247
c1(c2c(nc3c1ccc(c3)Cl)ccc(c2)OC)NC(CCCN(CC)CC)C.Cl.Cl.O.O,2248
c12c3c(cc4c(c3)OCO4)CC[n+]1cc1c(c2)ccc(c1OC)OC.S(=O)(=O)(O)[O-],2249
c12c(c3c(c[n+]2C)c2c(cc3)OCO2)ccc2c1cc1c(c2)OCO1.[Cl-],2250
c1(c(c(=O)c2c(o1)cc(cc2O)O)O[C@@H]1O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO)c1cc(c(cc1)O)O,2251
[C@@H]1([C@@H]([C@H]([C@@H](O[C@@H]1CO)O[C@@H]1[C@H]([C@@H](O[C@@H]([C@@H]1O)C)O[C@@H]1[C@@]([C@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@]2([C@]3(C=C1)[C@H]1[C@@]([C@@H](C2)O)(CCC(C1)(C)C)CO3)C)C)C)(C)CO)O)O)O)O,2252
c1(c(cccc1OC)OC)C(=O)OCc1c(O[C@@H]2O[C@@H]([C@H]([C@@H]([C@H]2O)O)O)CO)ccc(c1)O,2253
[C@H]12[C@H](O[C@@H]3O[C@@H]([C@H]([C@@H]([C@H]3O)O)O)CO)OC=C[C@H]1[C@@H](C=C2CO)O,2254
N12[C@@H]([C@@H](C2=O)/N=C/N2CCCCCC2)SC([C@@H]1C(=O)OCOC(=O)C(C)(C)C)(C)C.Cl,2255
C(c1ccccc1)(c1ccccc1)(C(=O)OC1C2CC[N+](C1)(CC2)C)O.[Br-],2256
N1(c2c(CCc3c1cccc3)cccc2)CCCNC.Cl,2257
[C@]12([C@@]3([C@H]([C@H]4[C@@]([C@](CC4)(C(=O)C)O)(C[C@@H]3O)C)C[C@@H](C1=CC(=O)C=C2)C)F)C,2258
S(=O)(=O)(O)O.N1(CCNC(=N)N)CCCCCCC1,2259
Cc1cc(C)c(Sc2c(cccc2)N2CCNCC2)cc1,2260
[La](Cl)(Cl)Cl.O.O.O.O.O.O.O,2261
C(CCNCCCN)CNCCCN.Cl.Cl.Cl.Cl,2262
c1(cc(c(cc1)O)CO)C(CNCCCCCCOCCCCc1ccccc1)O,2263
c1(ccccc1)C(=O)C,2264
C(=C\\CO)(/CCC=C(C)C)\\C,2265
c12c(cc(nc1cccc2)OCCCC)C(=O)NCCN(CC)CC,2266
c1(C(=O)O[C@@H]2C[C@H]3N(C)[C@@H](C2)CC3)c[nH]c2c1cccc2,2267
c1(n(c(nc1)C)C)[N+](=O)[O-],2268
c12c3c(ccc1cccn2)cccn3.O,2269
[C@@H]([C@@H](CO)O)([C@H](C=O)O)O,2270
C(C(=O)O)(CO)N,2271
NO.Cl,2272
C(=O)(C(N)CCCNC(=N)N)O,2273
n1ocnc1c1ccc(cc1)NC(=O)CN(C(=O)C1CCS(=O)(=O)CC1)c1c(cccc1C)C,2274
[C@H]1(O[C@@H]2[C@H](C[C@@H]([C@H](O2)C)NC(=N)C(=O)O)N)[C@@H]([C@H]([C@H]([C@@H]([C@@H]1O)O)O)O)O.Cl,2275
[C@@]12([C@@]([C@H](CC2)C2=CC(=O)OC2)([C@@H](C[C@H]2[C@H]1CC[C@H]1[C@@]2(CC[C@@H](C1)O[C@H]1C[C@@H]([C@@H]([C@H](O1)C)O[C@H]1C[C@@H]([C@@H]([C@H](O1)C)O[C@H]1C[C@@H]([C@@H]([C@H](O1)C)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)OC(=O)C)O)O)C)O)C)O,2276
c12c(n(c(=O)n(c1=O)C)C)nc([nH]2)Br.C(CO)(C)(C)N,2277
[C@H]12[C@@H]3N(C[C@@H](C1)[C@H]1N(C2)CCCC1)CCCC3.S(=O)(=O)(O)O.O.O.O.O.O,2278
[C@@H](C(CO)(C)C)(C(=O)NCCC(=O)[O-])O.[Na+],2279
C(c1c(cccc1)O)O,2280
[C@H]1([C@H]([C@@H]([C@H]([C@@H](O1)c1cc(c(cc1)Cl)Cc1ccc(cc1)OCC)O)O)O)CO.OC[C@H](C)O.O,2281
C1(C(=O)N(C(=O)O1)C)(C)C,2282
c1(ccccc1)OC,2283
C(=O)([C@@H](N)CC(=O)N)O,2284
O[C@H]1[C@@H]([C@H]([C@H](C[C@H](C(=O)/C=C/C(=C/[C@@H]([C@H](OC(=O)C1)CC)CO[C@@H]1O[C@@H]([C@H]([C@H]([C@H]1OC)OC)O)C)/C)C)CCN1C[C@H](C[C@H](C1)C)C)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)C)O)N(C)C)O)C.P(=O)(O)(O)O,2285
*,2286
n1(c(=O)nc(N)cc1)[C@H]1[C@@H](O)[C@H](O)[C@H](O1)CO.Cl,2287
c1(/C=C/COC(=O)C)ccccc1,2288
C(CCC=C(C)C)(CC=O)C,2289
N(CC(=O)O)(C(=N)N)C,2290
C12C(C(=C)C(C1)CC2)(C)C,2291
C([C@H]1CCC(=CC1)C)(C)(C)O,2292
[C@H]12C([C@H](C1)CC=C2C)(C)C,2293
C(=O)(C)O[C@H]1[C@@H](CC[C@H](C1)C)C(C)C,2294
c1(ccc(cc1)C(C)C)C,2295
[C@H]12[C@H]3[C@@]([C@H](CC3)[C@@H](CCC(=O)[O-])C)([C@H](C[C@@H]1[C@@]1([C@H](C[C@H]2O)C[C@@H](CC1)O)C)O)C.[Na+],2296
C1C[C@@H]2C(=C)[C@]3(CCCC([C@@H]2[C@@H]13)(C)C)C,2297
c1(C(=O)NCC(=O)O)ccccc1,2298
C(=O)([C@@H](N)C(C)C)O,2299
[C@@H]1(C(=O)O)CCCN1,2300
C(=O)([C@@H](N)CCCCN)O,2301
[C@@H](C(=O)O)(C)N,2302
[C@H](CC(=O)O)(C(=O)O)N,2303
[C@@H](C(=O)O)(CCSC)N,2304
C(CCNC(=N)N)[C@@H](C(=O)O)N,2305
C(=O)([C@@H](N)CS)O,2306
c1(cc(c(cc1)O)OC)CNC(=O)CCCCCCCC,2307
N1(CC(OC1=O)CSC)/N=C/c1oc(cc1)[N+](=O)[O-],2308
[C@]1(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO[C@H]4O[C@@H]([C@@H]([C@@H]([C@H]4O)O)O)CO)[C@@H]([C@@H]([C@H]3O)O)O)[C@H]([C@@H]([C@H]2O)O)O)(O[C@@H]([C@H]([C@@H]1O)O)CO)CO.O.O.O.O,2309
C(=O)(c1cc(c(cc1)C)Nc1nc(ccn1)c1cnccc1)Nc1cc(cc(c1)C(F)(F)F)n1cnc(c1)C.Cl,2310
N1C[C@H]([C@@H](CC1)c1ccc(cc1)F)COc1cc2OCOc2cc1.CS(=O)(=O)O,2311
O=C(c1c(OC)cc2nccc(Oc3cc(c(NC(=O)NC4CC4)cc3)Cl)c2c1)N.CS(=O)(=O)O,2312
[C@@H]12[C@]3([C@@H](/C(=N/O)/C(=C2)C)OC/C/3=C\\C=C\\[C@@H]([C@@H](/C(=C/C[C@H]2O[C@]3(O[C@@H]([C@H](CC3)C)C3CCCCC3)C[C@@H](OC1=O)C2)/C)O[C@@H]1O[C@H]([C@@H]([C@H](C1)OC)O)C)C)O,2313
c1(C(C(NC(CCc2ccccc2)C)C)O)ccc(cc1)O.Cl,2314
[C@@H]12N3[C@@H](CC(C1)C(=O)C3)C[C@H](C2)OC(=O)c1c2c([nH]c1)cccc2,2315
[C@]1([C@@H]2N(C1=O)C(=C(CS2)CSc1n(nnn1)C)C(=O)[O-])(NC(=O)CSCC#N)OC.[Na+],2316
[Na+].N12C(=C(CS[C@@H]1[C@](C2=O)(OC)NC(=O)CSC[C@H](C(=O)O)N)CSc1n(nnn1)C)C(=O)[O-],2317
N12[C@@H]([C@@H](C2=O)NC(=O)/C(=N\\OC)/c2csc(n2)N)SCC(=C1C(=O)O)CSC(=O)c1ccco1,2318
c1(OCc2cc(ccc2)F)ccc(cc1)CN[C@H](C(=O)N)C,2319
n1(c2nc(nc(c2nc1)N)n1ncc(c1)C(=O)NC)[C@H]1[C@@H]([C@@H]([C@H](O1)CO)O)O,2320
[C@@H]12[C@@]([C@@]3(C(=CC(=O)C=C3)[C@H](C2)F)C)([C@H](C[C@]2([C@H]1C[C@@H]([C@@]2(C(=O)CO)O)C)C)O)F,2321
c12c(c(nn1Cc1ccccc1)OCC(=O)O)cccc2,2322
c12c(cc(cc1)OCC)C(=CC(N2)(C)C)C,2323
c1c(ccc(c1C(=O)Nc1ccc(cn1)Cl)NC(=O)c1ccc(cc1)C(=N)N(C)C)OC,2324
c1c(ccc(c1C(=O)Nc1ccc(cn1)Cl)NC(=O)c1ccc(cc1)C(=N)N(C)C)OC.C(=C\\C(=O)O)\\C(=O)O,2325
C(=C1CCCCC1)(c1ccc(cc1)OC(=O)C)c1ccc(cc1)OC(=O)C,2326
c1(C(=O)OCCC)ccc(cc1)O,2327
N12[C@@H]([C@@H](C2=O)NC(=O)[C@@H](c2ccccc2)N)SC([C@@H]1C(=O)OCOC(=O)[C@@H]1N2[C@H](S(=O)(=O)C1(C)C)CC2=O)(C)C,2328
c1(CC2C(=O)CCC2)ccc(cc1)C(C(=O)[O-])C.[Na+],2329
[C@@]12(O[C@@]([C@H]([C@@H]([C@H]1O)O)O)(CO)CO2)c1cc(c(cc1)Cl)Cc1ccc(cc1)OCC,2330
c1c(ccc(c1)NC(=O)[C@@H]([C@@H]1CC[C@@H](CC1)c1ccnc2c1cc(cc2)F)C)Cl,2331
[C@@H]12[C@@]([C@@]3(C(=CC(=O)C=C3)[C@H](C2)F)C)([C@H](C[C@]2([C@H]1C[C@H]([C@@H]2C(=O)COC(=O)CCCC)C)C)O)F,2332
*,2333
OC[C@@]1([C@H](CC[C@]2([C@H]1CC[C@@]1([C@@H]2C=C[C@@]23[C@]1(C[C@@H]([C@@]1([C@H]2CC(CC1)(C)C)CO3)O)C)C)C)O[C@@H]1O[C@@H]([C@@H]([C@H](O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)[C@H]1O)O)C)C,2334
c1(NC(=O)C(NCCC)C)c(cccc1)C.Cl,2335
[C@@H]1(C[C@@H]2N([C@H](C1)CC2)C)OC(=O)C(c1ccccc1)CO.S(=O)(=O)(O)O.[C@@H]1(C[C@@H]2N([C@H](C1)CC2)C)OC(=O)C(c1ccccc1)CO,2336
C(=O)(c1c(cccc1)O)Nc1sc(cn1)[N+](=O)[O-],2337
c1(n(c2c(n1)cccc2)CCOCC)N1CCCN(CC1)C.C(=C\\C(=O)O)/C(=O)O.C(=C\\C(=O)O)/C(=O)O,2338
c12c(cc(c(c1)Oc1ccccc1)NS(=O)(=O)C)occ(c2=O)NC=O,2339
N1(C[C@@H](N2CC(=O)NC(=O)C2)C)CC(=O)NC(=O)C1,2340
N1(C(=O)[C@@H](CSC(=O)c2ccccc2)C)[C@H](C(=O)O[Ca]OC(=O)[C@H]2N(C(=O)[C@@H](CSC(=O)c3ccccc3)C)C[C@H](C2)Sc2ccccc2)C[C@@H](C1)Sc1ccccc1,2341
c1(cnc(cc1NC[C@@H]1OCCNC1)Nc1cnc(cn1)C#N)C(F)(F)F,2342
[C@@H](C(=O)O)(CCCN)N.Cl,2343
c1(cc(c(cc1)O)CO)C(CNC(C)(C)C)O,2344
c12c(Nc3cc(c(cc3)O)CN(CC)CC)ccnc1cc(cc2)Cl.Cl.Cl,2345
[C@@]12([C@H]([C@H]3[C@H]([C@H](C2)O)[C@@]2(C(=CC(=O)CC2)CC3)C)CC[C@]1(O)C(=O)COC(=O)C)C,2346
c12c(NC3=NCCN3)c(ccc1nsn2)Cl,2347
C(=O)(CCc1ccc(cc1)OC[C@H](CNCCNC(=O)N1CCOCC1)O)OC[C@@H]1COC(O1)(C)C.Cl,2348
N12C(c3c(cc(c(c3)OC)OC)CC2)Cc2c(C1)c(c(cc2)OC)OC,2349
[C@H]1([C@H]([C@@H](CC(=O)O[C@@H](C/C=C/C=C/[C@@H]([C@@H](C[C@@H]1CC=O)C)O)C)OC(=O)CC)OC)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)C)O[C@H]1C[C@@]([C@H]([C@@H](O1)C)OC(=O)CC)(C)O)N(C)C)O,2350
C(=O)(N1CCN(CC1)Cc1ccccc1)c1c(nccc1)NCCC(C)C,2351
[C@@H]1(C(C1)(C)C)C(=O)N/C(=C\\CCCCSC[C@H](C(=O)O)N)/C(=O)O,2352
c1(ccc2c(c1)cc(c(n2)OC)[C@H]([C@@](c1cccc2c1cccc2)(O)CCN(C)C)c1ccccc1)Br,2353
c1ccccc1C[N+](CCCCCC)(C)C.[Cl-].*,2354
c1(c(cc(c(c1)Nc1nccc(n1)n1nc(c(c1)CN(C)C)c1ccccc1)OC)N1CCOCC1)NC(=O)C=C,2355
N12[C@@H]([C@@H](C2=O)NC(=O)[C@@H](c2ccc(cc2)O)NC(=O)c2c(cc(nc2)C)O)SCC(=C1C(=O)[O-])CSc1n(nnn1)C.[Na+],2356
c12c(C(=O)C(=C(C1=O)C/C=C(/CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)\\C)C)cccc2,2357
C(=O)OO[Li].[LiH],2358
[C@@]1(C(=O)N2[C@@H]1OCC(=C2C(=O)[O-])CSc1n(nnn1)C)(NC(=O)[C@H](C(=O)[O-])c1ccc(cc1)O)OC.[Na+].[Na+],2359
c12c(ncn1COC(CO)CO)c(nc(n2)N)[O-].[Na+],2360
C1(c2cc(ccc2)[N+](=O)[O-])C(=C(NC(=C1C(=O)OC)C)C)C(=O)OCCN(Cc1ccccc1)C,2361
c1(cc(c(c(c1)O)O)O)C(=O)OCC,2362
N1([C@H](C(=O)N[C@H](C(=O)NCC(=O)N)CC(C)C)CCC1)C(=O)[C@H]1NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CSSC1)N)Cc1ccc(cc1)O)[C@H](CC)C)CCC(=O)N)CC(=O)N.CC(=O)O,2363
